Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image1605,0,0.5798436450309672,0.31854694490944085,0.5502667946017823,0.17898927402098833,0.003517995592318225,0.00032281348419824045,0.027441363497876455,0.37022585792634743,0.15583725536877205,0.5758113138017782,0.12082923129922644,0.9352669522589192,0.0
Image1606,0,0.4708056100052453,0.2859245929629425,0.5196488472888457,0.23391190586892963,0.011015872073274806,0.0011317140762970301,0.028295781968724957,0.43282339674969,0.20709865924596874,0.588103951060083,0.1283289193382145,0.9399337061409652,0.0
Image1607,0,0.337180549036931,0.21958941732938983,0.4514699272665348,0.3204243106874754,0.022378016644118696,0.0025741636761787206,0.029711599612734903,0.5190908665725622,0.28955184130449363,0.6327422054889564,0.13276330632128394,0.9361501470678966,0.0
Image1608,0,0.19163422692176765,0.14052107500488803,0.35489046323471773,0.3375885491263358,0.04756545351931427,0.006631302528557345,0.03773614103223305,0.5348448583848755,0.3060871320948443,0.6427308707729864,0.15086517329358456,0.9123547276263673,0.0
Image1609,1,0.10896303249496157,0.18031073731900865,0.4061492104512254,0.002841059470993972,0.13901254605750574,0.031867606281925705,0.03401212695651887,0.022188243528488097,0.0022389142497523332,0.2832647712873324,0.2149725021137863,0.9444611053404612,0.0
Image1610,1,0.0874147593937218,0.148466576941777,0.36565188802935633,0.0034896471114574104,0.16279911609206416,0.04088325567844784,0.04004965958014177,0.02627879846681133,0.0027505146186606686,0.2535970048136255,0.2370593592377785,0.9340544464402152,0.0
Image1611,0,0.5538232885158703,0.3150258811160761,0.5470397539304576,0.18910097556360295,0.005502954250131059,0.0005275577507345406,0.026901297196268,0.3824483746182175,0.16528018600228955,0.5782356920797265,0.12224308468040092,0.9398329797933282,0.0
Image1612,0,0.4236129133191615,0.2614219982042044,0.4954886969033662,0.23915171641897445,0.014546966083088982,0.001552218204425697,0.02850225949011423,0.43837923587502314,0.21199652734752833,0.5911047001148839,0.1326645307201778,0.9371410426977986,0.0
Image1613,0,0.2983361401765093,0.19721691871117472,0.42620340874172186,0.357982262763926,0.026799639121744552,0.0032118029437344766,0.03135523320746977,0.5533406778337131,0.32608270909606757,0.64590238263349,0.13533392932846813,0.9304431719345669,0.0
Image1614,0,0.2135726972382506,0.08692197335270217,0.2725803515516405,0.3205031697975067,0.02310505827402288,0.0027480736987786202,0.007723735850707264,0.5187219052510672,0.2891700516721367,0.7277145118275976,0.05581402485456061,0.9619766158844785,0.0
Image1615,0,0.22960713398304883,0.08418849502148004,0.267781585684292,0.17572785341863767,0.01663873796495944,0.0017333129710000537,0.007945763552930453,0.36343385824608476,0.15070860949086048,0.7384462133840726,0.04960288069113809,0.9365684880871781,0.0
Image1616,0,0.15325639822202597,0.0605082505248443,0.22247864055462344,0.21349898695782799,0.03126578273316922,0.0037740755855655604,0.009398699623478234,0.40715036730562115,0.18520325119585085,0.7390584292761992,0.055637427258017194,0.9217292724455524,0.0
Image1617,0,0.09449352585516682,0.04609383816411655,0.19046922081125267,0.29832101998450167,0.06134196001046794,0.009243001354671404,0.009888317844638532,0.4940951401974164,0.26425305454021353,0.7829873422589453,0.057579377729077716,0.9469199409558371,0.0
Image1618,0,0.13152176913944977,0.0627546000784842,0.22711382763596497,0.5264000460171206,0.044587879663779605,0.006072840151028213,0.011531257485613537,0.6895700791159174,0.4927397115805733,0.8381860711246136,0.052135321390541015,0.9455461378303895,0.0
Image1619,0,0.20702631070373553,0.0769847998125381,0.2547533371906298,0.1940934270159367,0.019980238002084712,0.0021684850466429364,0.007903962115952883,0.3851517754329902,0.16740589474978543,0.7480158279912443,0.04982969885800584,0.9370077904303047,0.0
Image1620,0,0.12525514664605267,0.05160152293653371,0.20321034810896413,0.24156582463834064,0.04001191226895564,0.005181416170602486,0.009451455792575822,0.437154740001853,0.21091217023197426,0.7568830802047384,0.05686439787698121,0.9234676840896068,0.0
Image1621,0,0.5710490231265489,0.2695516388907968,0.5036250891700861,0.15603005925847965,0.0006671890807201097,3.681409375563653e-05,0.023789691668569018,0.3415373004073524,0.1347521063300508,0.5899173472082211,0.10602700381352857,0.9263752057943395,0.0
Image1622,0,0.5583027341413351,0.26621000303192416,0.5002956761898142,0.1390221825139138,0.0016953530464994607,0.00012147428625023868,0.024736657798825328,0.3189817665853113,0.11923731753992346,0.5938416427026023,0.10482065790632687,0.9186078901792398,0.0
Image1623,0,0.5131691560144669,0.2587720074620638,0.4928093484231629,0.15481753845352292,0.004086716776351654,0.0003258113153603542,0.021757650235804626,0.3395907659837415,0.1333762990186109,0.6170012026275349,0.09397012106529301,0.9318351403702336,0.0
Image1624,0,0.3046216283371539,0.1816832245113611,0.4078112133228997,0.1893261510400126,0.02320709762398835,0.002639773464168573,0.0309359632133108,0.3826669749455867,0.16545157398540872,0.5741863317637568,0.13949832999752793,0.9014611565136903,0.0
Image1625,0,0.5461891352162203,0.26423802634797283,0.49832114222289897,0.15148725343829494,0.002159166776822652,0.00016325828931037416,0.026302518056638222,0.33557442655105696,0.13055957790489267,0.5896022192465862,0.10682671309998583,0.9157893034538218,0.0
Image1626,0,0.5646756485648302,0.2648388652286785,0.49892353523361593,0.14637582281184064,0.0010465938569142186,7.064509553164405e-05,0.023857171804280083,0.32899339671199135,0.1260083268121674,0.5801061101804337,0.11034409997750742,0.9227340404016555,0.0
Image1627,0,0.4964730405013671,0.2562827670722513,0.4902800589724315,0.14812398755829836,0.005486084810298428,0.0004623366817290324,0.0225512693092002,0.33089119506955356,0.12731261728361976,0.6127085533747127,0.09628975733247712,0.9283346156867189,0.0
Image1628,0,0.2619912021571284,0.16092342725702063,0.3819634681066089,0.2234082536755821,0.02941434172781466,0.003557417145302634,0.031241420137619654,0.421482665714079,0.19727719012724676,0.5714804327526255,0.14527184953781525,0.9051004273847378,0.0
Image1629,0,0.11686176527428835,0.07692433831487332,0.254641500952517,0.28389380790648866,0.07175744010119564,0.01191322897727444,0.037654032343169004,0.48450704554658686,0.2548536077334121,0.5843374883514634,0.1668129758253611,0.876713447047905,0.0
Image1630,1,0.2829698241351703,0.406248161686906,0.6255698574405462,0.10101693356441235,0.06607515347737447,0.010752697805278624,0.045827103703115886,0.2653538397143123,0.0861060910513532,0.46437606959169625,0.1839058548962909,0.9759048821316463,0.0
Image1631,1,0.1865092073658929,0.31919896332332726,0.5508624129452859,0.007707206492427758,0.09594659115804449,0.01782239208204132,0.050168450541252706,0.04878178938340892,0.006115192645329181,0.34154785631356815,0.18617649440000514,0.9068836814579635,0.0
Image1632,0,0.6286316409449393,0.4067308400300346,0.6259605260202675,0.1613730935945441,0.005944038483827872,0.0005780959811871838,0.04408788510003165,0.348363529822852,0.13963193795144077,0.62206921107595,0.12101448785725753,0.9131669693601601,0.0
Image1633,0,0.35045507670504367,0.274293087709448,0.5083141184224855,0.13992931903582204,0.02810617070590902,0.003382667974470078,0.07469045052064871,0.3208613657068925,0.12049446295940482,0.5388552480632147,0.19210559729926804,0.8311692248878653,0.0
Image1634,1,0.21208737104626252,0.35846904721498146,0.5856809045556814,0.006352060661927207,0.08667907889356449,0.015287983178592333,0.03994829189925509,0.04242354457018169,0.0050701107796988125,0.2765467808657058,0.20805623937710965,0.9427222174025682,0.0
Image1635,1,0.17893395175910853,0.2942317029059395,0.5276039833645244,0.006793054815034973,0.09757286432295564,0.018435146845085053,0.05285289989349497,0.04450979274529317,0.005404824937004678,0.3373562708750844,0.19195925230586242,0.9130677112490275,0.0
Image1636,0,0.6022371920524927,0.40349775097351415,0.6233393082471823,0.16736133463282504,0.007777376550642881,0.000772248284474703,0.05048476358666442,0.35588462251880915,0.1451077235373097,0.6273082659299742,0.12778500178903862,0.9016006610111806,0.0
Image1637,0,0.3030764841758471,0.2445883245330673,0.4782303292084909,0.17439664964944293,0.034818241061458775,0.004478618475529207,0.08223785918081808,0.3651548997167988,0.15200014490915717,0.5339433326738672,0.20463968017069853,0.8264470978201301,0.0
Image1638,0,0.10082824880594131,0.07635572345362229,0.2535876005070281,0.3879044044227741,0.08891504116624604,0.016483283528248367,0.07782936092628803,0.5799419647805143,0.35594406182326954,0.6074032748936351,0.20382747880526408,0.7887083490735463,0.0
Image1639,0,0.057418348471881,0.013154385040744968,0.08931281370631988,0.5994066013835356,0.051887758266982824,0.007520824124899002,0.001319713383143935,0.7413775281297761,0.565076113682051,0.9344739936341144,0.011264322827058217,0.9648201893460562,0.0
Image1640,0,0.17750706312176195,0.030370109023831263,0.14928420086007332,0.2049342076795424,0.004464567808356218,0.00038686772566156507,0.00160247169928306,0.39296229978115743,0.17362288975555162,0.847143497868293,0.0173740740853725,0.9409297160877177,0.0
Image1641,0,0.15463405206924183,0.027539362677041466,0.1408421437106023,0.22731343512729663,0.008596811158736534,0.0008209417594318841,0.0013069759545409909,0.41855107798386904,0.1947768050227728,0.8574054515282947,0.015399709994022275,0.9522398627472395,0.0
Image1642,0,0.12113644938939667,0.023209666883680754,0.12707611722037246,0.28046586364636267,0.016810316523362644,0.0017902672353433133,0.002001672762593095,0.47284699931461427,0.24365078467992435,0.8589660274819337,0.019648845032030553,0.9335456907879349,0.0
Image1643,0,0.07399620846102174,0.015371107097368802,0.09856551956244425,0.31581224459102314,0.03608679497844059,0.004602920227011458,0.0033328382803243352,0.5097304894236792,0.2799434035053641,0.8259209783435115,0.03017182602759658,0.892616751419673,0.0
Image1644,0,0.06500234670495006,0.014899081025986183,0.09665018568733152,0.5679883625648142,0.045842311403678,0.006370529494208003,0.0015058992643734398,0.7189158602714529,0.5331078099856902,0.9251195452201868,0.012535738841604933,0.9618949186577632,0.0
Image1645,0,0.17238296384233842,0.029668500729256662,0.1472284742535393,0.20222324236243014,0.005267149160969188,0.00046465128934463805,0.001555161078555325,0.39038318029043123,0.17155756463077157,0.8420263457156354,0.01771010922445439,0.9418694990870717,0.0
Image1646,0,0.14647027967201354,0.026638134974166228,0.13806753130407198,0.2391633309767577,0.010546051561167412,0.001044302135401607,0.0015251078671281529,0.4309442901338693,0.2054549391958304,0.8581026977334936,0.016117596520711642,0.9460428371261957,0.0
Image1647,0,0.10775424937651272,0.021159970844233347,0.12013100002065935,0.2922453891326721,0.02079133956359231,0.002300152742529843,0.002587804156964764,0.48522078813101166,0.25554748318341575,0.8453141809800628,0.02374757034888812,0.9165844512067607,0.0
Image1648,0,0.059792661715579405,0.012691912561484433,0.08729346876043631,0.27476772745257905,0.04698187382146848,0.0065105299444114155,0.0040034561282197316,0.4700275487990545,0.24097943047703035,0.8092783048518595,0.03666568882509137,0.8692033356279074,0.0
Image1649,0,0.25564221492136263,0.19054666867497472,0.41839731760583687,0.4738294932567972,0.03793975156107051,0.0050080435646477186,0.024824893619225723,0.6502498410722315,0.44113334393489284,0.7386866267827161,0.09285790396243124,0.9616199317735439,0.0
Image1650,0,0.3581237403716084,0.22371512172299074,0.4559870493894037,0.32185890473754813,0.021049210028256847,0.0024751876081592124,0.017124509605043383,0.520755480296822,0.2912774441116008,0.6428097522814376,0.09385230726955004,0.9717623515145091,0.0
Image1651,0,0.4464592363546018,0.2643384251956174,0.4984218481913392,0.3423357393717482,0.011817438775931714,0.001321040377687043,0.024578093493775773,0.5393802064245684,0.31093201624845523,0.669735897063108,0.11049455610106117,0.9524320501486292,0.0
Image1652,1,0.03884118789284311,0.0574957645204676,0.21612778106768768,0.004436903170564771,0.23786910405414574,0.07662195410728459,0.05006786775245979,0.03185823462510122,0.0034979371084031107,0.153939749799671,0.2906332204963034,0.8421697716887375,0.0
Image1653,0,0.28681842025344456,0.2090721124024504,0.43976001345258736,0.44390211650624944,0.033308085921175214,0.00427116213069686,0.023583264704664,0.6263733459694709,0.4111837649909098,0.7232404999814175,0.0942907128032877,0.9648714910052969,0.0
Image1654,0,0.3823987925972955,0.2343524777819317,0.4674459267224805,0.3144399806514763,0.017248446908676864,0.0019263917704215022,0.017276245315505288,0.5136221984198741,0.28391867806634224,0.6393656219673598,0.0957040487966666,0.9707415920517302,0.0
Image1655,1,0.03361723861848117,0.047333420029455994,0.1933990554502231,0.004085817675885064,0.24649652381553533,0.08102587438913754,0.04218230433264739,0.02983014732338203,0.0032196314652306775,0.1457908406110543,0.2788976542386627,0.8510891232339195,0.0
Image1656,0,0.6155733782428233,0.5201334283817998,0.7120974752241679,0.21923887784291038,0.011988425203502524,0.0011989050276081442,0.0651795170655223,0.41673374076559216,0.19323471269748435,0.6287070391769627,0.14000307896542702,0.9209920526245794,0.0
Image1657,0,0.6634180907944741,0.5666381441324073,0.7446708325854536,0.23907799953643613,0.010276438183037924,0.0010239901148724846,0.06654656129696909,0.4384697246950292,0.2120767694886327,0.6100929380795879,0.14280507806873288,0.9265480347090005,0.0
Image1658,1,0.13274803751046835,0.18536382360965617,0.4122376491081558,0.005078003880564379,0.10317870249300512,0.01961890905397082,0.027708274198028685,0.035417549454981295,0.004004652804173406,0.318821779235245,0.1732215293545684,0.7547166883394838,0.0
Image1659,1,0.10721404709974894,0.21399178097421168,0.4452731637321186,0.0017496726197740765,0.15566103591688926,0.037762889100198926,0.03489463918751974,0.014658143426275333,0.001377594723828884,0.1994420036323667,0.23529965406314796,0.9375673787272927,0.0
Image1660,1,0.08587651730579882,0.16164115765683781,0.3828838518953161,0.003390965707562115,0.17269242297228102,0.04494613985702828,0.02871517000807803,0.025660140149681723,0.0026711648271348833,0.2544993319900011,0.2071399918319534,0.9405610831454352,0.0
Image1661,0,0.19930657169413712,0.17733676731987255,0.4025261934384954,0.29760348393479297,0.05545469973335577,0.008097265783936037,0.0651983674512716,0.4972963315123111,0.2674289067856917,0.648438189532945,0.194778120097519,0.8903436649709571,0.0
Image1662,0,0.4617790784351635,0.3315051638171388,0.5619924883624884,0.28321630943317244,0.01848151461126355,0.002183603430008671,0.023689726372932533,0.4838155403008665,0.25418224415053436,0.6705051341272752,0.1005405379391708,0.972655655275346,0.0
Image1663,1,0.11771762237376103,0.22711358484919564,0.45967688993128714,0.0025619200735736694,0.1440764645045624,0.03342913901771891,0.04595959777698089,0.02034509122928102,0.0020184498789082746,0.2217079853181539,0.24424149533613104,0.916266510025348,0.0
Image1664,1,0.10322694937559236,0.19275579174644664,0.4209974531883386,0.0028393148468895133,0.15080716589433657,0.03583890150875855,0.022158380408979408,0.02217574951037908,0.002237398775886434,0.22530828249845275,0.19049694753993907,0.9313984923208887,0.0
Image1665,1,0.09510642997156339,0.16562394493981705,0.38795471256918834,0.0029233258298787404,0.15778480559064198,0.03931572561666628,0.0653721982206965,0.02271292213184592,0.002302814796057778,0.24269833232595922,0.23795387297957293,0.8759095468895346,0.0
